order_id,product_id,quantity,total_price
2880,53296,3,916.17
2880,16246,2,437.48
2881,80418,3,933.21
2881,138428,3,84.78
2882,35633,3,1335.27
2883,51443,3,848.04
2883,90527,3,177.93
2884,108750,1,134.13
2885,17792,3,227.73
2885,96076,2,605.42
2886,1829,3,108.0
2886,55784,3,883.23
2886,41013,3,499.29
2886,15824,1,90.75
2886,29995,3,1180.53
2887,144465,3,1029.15
2888,102252,3,557.8199999999999
2889,128847,1,468.19
2889,9687,2,775.96
2889,51005,2,971.64
2889,15376,1,485.91
2890,125487,3,887.0999999999999
2890,7833,1,57.74
2891,121722,2,937.56
2892,44193,3,552.48
2892,92177,1,394.65
2892,19223,3,1347.03
2892,149180,3,1354.1999999999998
2893,111772,2,221.34
2893,81053,3,1045.83
2894,8798,1,265.96
2894,121620,3,33.63
2894,7403,3,82.77
2894,77353,2,160.96
2896,150,1,35.96
2897,65,1,425.22
2897,17009,2,45.68
2897,107641,1,425.46
2898,147858,3,832.3199999999999
2898,89724,2,0.0
2899,141171,1,438.61
2899,156,3,858.96
2899,41121,3,587.76
2900,62328,2,118.2
2900,146179,2,599.24
2901,671,2,157.9
2901,15799,1,23.42
2902,67977,1,388.38
2902,73473,1,314.36
2902,110734,3,1090.62
2902,66466,1,466.52
2903,64960,1,230.84
2903,101677,1,40.29
2903,128669,3,544.41
2903,18018,3,1057.68
2904,75435,3,253.53000000000003
2904,13542,2,470.24
2904,19055,3,806.4300000000001
2904,83134,2,964.74
2905,127096,3,1262.58
2905,53902,3,1310.91
2905,55541,3,571.86
2905,25681,1,0.0
2905,137268,1,108.17
2906,110040,1,303.5
2906,66302,3,691.14
2906,38986,2,124.2
2906,2442,2,914.4
2907,16651,2,224.22
2907,135943,3,965.52
2907,140655,1,137.29
2907,61333,1,307.26
2908,143312,1,136.62
2908,95376,3,1021.29
2909,111200,3,369.78
2909,78568,1,237.4
2910,8988,2,848.46
2911,7544,2,856.44
2912,52829,1,69.8
2912,70643,3,796.14
2912,22188,2,308.04
2913,91234,3,183.96
2913,97801,1,476.55
2914,138157,3,0.0
2915,65981,3,409.56000000000006
2915,139975,3,628.26
2915,130282,3,1326.4499999999998
2915,129844,1,227.15
2915,118797,2,264.0
2916,84391,3,216.9
2916,29028,2,195.78
2916,99092,1,126.59
2916,89861,3,172.64999999999998
2916,45727,3,1276.1999999999998
2917,22454,3,1302.39
2917,138022,1,64.13
2917,73446,1,826.54
2918,85534,3,1228.1999999999998
2919,82127,1,366.48
2919,10505,1,148.26
2919,52895,3,1374.93
2920,129043,2,206.66
2921,117290,1,42.38
2921,106552,1,481.48
2922,15170,3,1308.27
2922,82792,1,180.05
2922,140252,3,957.96
2922,60128,3,295.38
2923,28255,2,70.58
2924,112246,1,411.69
2924,38438,2,890.42
2924,113376,2,302.42
2924,109546,3,1185.12
2925,46910,2,429.02
2925,15653,2,917.34
2925,6525,1,16.45
2925,64610,3,657.96
2925,26854,3,140.16
2926,81543,3,1380.9
2926,56346,2,759.92
2927,115312,3,107.49
2927,88994,1,415.71
2927,10633,2,188.54
2927,97694,2,155.1
2928,61690,2,638.3
2928,8271,1,298.37
2928,68735,3,565.59
2928,95652,2,139.6
2930,137641,1,469.94
2930,135930,1,119.21
2931,2790,2,554.7
2931,60398,1,340.84
2932,91895,1,101.38
2932,94565,1,72.48
2932,129322,3,1293.06
2932,140437,3,1024.98
2933,89499,1,427.24
2933,68451,1,381.67
2933,107159,2,911.66
2933,59099,3,372.69
2934,116162,1,490.86
2934,128248,1,337.24
2935,70030,3,1053.06
2935,30739,1,77.92
2935,111759,1,227.9
2935,147355,1,498.44
2936,7664,3,1055.04
2936,67514,1,385.46
2937,97698,1,432.69
2938,109930,2,958.4
2939,58236,2,80.62
2940,4671,3,420.75
2941,5845,2,209.34
2941,133542,3,832.47
2942,144592,1,450.89
2943,16451,2,902.54
2944,34485,1,94.35
2945,59865,3,34.92
2946,106245,1,360.28
2946,123393,1,141.58
2946,128369,1,276.54
2946,73872,3,551.58
2947,71850,2,156.76
2947,74698,3,1341.0
2947,37093,3,882.99
2948,96280,3,494.28
2948,121158,2,517.18
2949,19439,2,269.26
2949,30155,2,153.84
2949,76675,1,141.35
2950,35494,1,221.31
2950,146939,1,110.55
2950,121716,1,414.25
2950,8912,1,332.74
2951,627,1,0.0
2951,71322,3,1110.39
2953,54226,1,85.29
2953,27467,1,161.89
2953,122239,1,255.42
2953,16854,2,370.22
2954,110840,2,921.88
2954,112671,3,371.22
2954,81453,3,1348.62
2954,118661,3,468.72
2955,61218,1,696.36
2957,18885,2,481.52
2957,37288,3,1421.07
2957,148722,1,85.97
2957,21935,3,104.61
2957,55302,1,133.62
2959,86916,2,43.38
2960,31063,3,144.24
2960,18950,2,107.54
2960,14409,2,948.34
2961,51968,1,79.24
2961,79403,3,1215.15
2961,123204,3,1004.34
2961,78384,2,442.74
2962,130586,1,80.52
2963,133508,2,383.44
2964,92246,3,396.93
2965,37495,1,114.06
2965,90295,1,160.22
2965,17802,2,762.14
2965,22043,2,222.02
2966,49856,1,277.46
2966,3582,2,43.6
2966,125382,1,127.11
2967,90143,3,711.63
2967,48859,1,249.2
2967,131280,3,0.0
2967,82910,3,33.96
2968,139621,3,1360.0500000000002
2968,8830,1,267.14
2968,130873,2,526.7
2969,58372,3,382.14
2969,120431,2,145.78
2969,41216,1,111.31
2969,138371,2,195.38
2969,72792,1,26.87
2970,58000,1,380.23
2970,7546,2,952.86
2971,54901,1,312.49
2971,144845,2,526.46
2971,87221,3,285.18
2971,87215,2,116.66
2972,74870,1,257.72
2972,6357,1,44.56
2972,110069,2,511.02
2973,64260,1,151.67
2973,83793,1,116.31
2973,61807,2,287.22
2973,122334,2,502.26
2974,116132,1,0.0
2974,94159,2,652.24
2975,95696,1,340.39
2975,126433,3,1203.27
2976,27288,2,167.68
2976,86300,3,201.33
2977,28042,3,1368.3000000000002
2977,116513,2,149.18
2977,53691,1,26.96
2978,128529,3,463.11
2978,148043,1,104.07
2979,119712,2,56.72
2980,135597,3,845.19
2980,1070,1,444.05
2980,118455,1,92.35
2980,84308,2,568.04
2981,137518,3,663.54
2981,108815,2,437.68
2982,33978,1,335.04
2982,45389,3,743.58
2982,81147,3,81.57000000000001
2982,11915,3,0.0
2982,42779,3,1390.44
2983,26359,3,971.04
2983,96759,3,278.73
2983,93935,3,1083.6
2983,146492,1,355.67
2983,143017,2,994.84
2984,24445,1,491.91
2984,126328,3,386.79
2985,100809,1,355.05
2985,21612,3,1470.27
2985,138145,3,856.53
2985,135498,3,1242.48
2986,4048,3,1351.56
2986,75577,3,0.0
2987,76278,3,718.74
2987,83988,2,382.66
2987,26071,3,506.13
2987,113651,2,500.24
2988,71250,3,891.99
2988,140836,3,359.16
2988,45900,2,336.08
2989,103527,3,662.61
2989,94391,1,495.25
2989,139640,1,491.11
2990,87404,3,155.79
2990,36453,2,595.04
2990,115496,1,176.25
2990,85358,2,981.36
2991,144158,3,298.71
2991,113876,2,25.64
2991,22552,2,0.0
2991,65927,2,882.4
2991,95,3,529.47
2992,148532,3,769.23
2992,103539,2,446.62
2992,849,2,893.18
2992,63182,2,332.56
2993,119372,3,1316.46
2994,85921,1,130.22
2995,48361,1,384.06
2995,116604,1,364.79
2995,24561,2,514.7
2995,81764,1,460.79
2996,42408,2,253.96
2996,8960,3,87.27
2996,85366,1,296.42
2996,147921,2,192.3
2996,1158,1,379.15
2997,43192,2,36.42
2997,17040,2,234.6
2998,118239,2,714.9
2999,62781,2,721.06
2999,108024,2,310.26
2999,138833,2,843.88
3000,61,2,730.64
3001,76238,3,664.3199999999999
3002,97015,3,717.33
3003,6755,1,283.69
3003,111493,3,451.23
3004,42610,3,1223.5500000000002
3005,79735,1,152.35
3005,58769,2,484.64
3006,18018,3,1057.68
3006,114636,1,189.2
3006,72956,3,1180.59
3006,1817,1,436.4
3008,145699,1,454.94
3008,143759,3,695.61
3008,16285,3,124.14
3009,115919,1,115.1
3009,126029,3,65.03999999999999
3010,71969,1,56.31
3010,123364,2,0.0
3010,30084,1,400.58
3012,10969,2,595.54
3013,62400,1,37.41
3013,73003,2,626.68
3014,81672,3,324.03000000000003
3014,118401,2,141.28
3014,11144,1,423.87
3014,98,3,1124.37
3015,25912,2,725.9
3015,69102,3,586.59
3015,124445,1,149.8
3015,131190,2,342.08
3015,19565,1,313.98
3016,64421,3,1318.02
3017,100483,3,180.39
3018,33403,3,853.47
3018,7376,3,860.76
3018,21119,3,1135.17
3019,25498,1,440.11
3020,30280,1,122.53
3020,126225,3,1070.01
3020,70131,2,301.36
3020,64453,3,1403.43
3020,778,1,875.0
3022,131779,1,304.0
3022,40437,3,302.61
3022,111491,3,963.99
3022,47978,3,235.41
3023,21348,3,892.11
3023,8450,1,107.14
3024,14032,3,688.29
3025,149602,3,323.01
3025,8221,3,674.28
3025,74000,1,170.55
3026,59865,2,23.28
3026,3292,2,392.5
3027,145208,1,138.74
3027,75952,3,992.91
3027,125256,2,0.0
3028,38449,1,111.02
3028,39024,2,519.32
3029,45247,1,134.96
3029,41848,3,1499.04
3029,65940,1,108.78
3030,11008,2,145.52
3030,107754,1,274.73
3030,78891,2,851.78
3030,88166,2,640.98
3030,140352,1,75.5
3031,29697,3,384.24
3031,32244,1,131.14
3031,6086,3,836.22
3031,115391,1,809.31
3032,20822,3,601.05
3032,129240,2,645.76
3032,45276,3,1448.73
3033,143271,1,242.62
3033,73863,2,935.28
3033,139444,1,0.0
3034,117236,1,236.71
3034,107758,1,339.72
3035,44780,2,29.54
3035,66255,2,564.88
3035,70069,2,460.56
3035,13159,1,197.46
3036,61839,1,208.55
3036,116121,1,247.88
3036,114545,2,544.42
3036,66559,1,224.77
3037,128447,1,374.67
3037,78681,2,904.36
3038,147135,1,269.55
3038,65380,3,1220.13
3038,147738,3,1006.74
3038,44411,1,457.82
3039,22716,3,1056.54
3039,139445,1,25.79
3039,26164,2,937.98
3039,62855,3,1106.58
3039,79536,2,539.8
3040,22667,2,31.38
3040,81150,2,317.68
3041,57865,1,50.07
3042,53172,2,450.34
3043,82517,3,456.39
3043,123013,3,657.27
3043,85790,2,883.42
3043,71868,3,163.05
3044,118959,2,617.72
3044,51225,3,1148.13
3045,78738,2,907.22
3045,38178,1,419.86
3045,85033,1,200.75
3045,37265,1,302.85
3046,68460,1,144.78
3046,75390,3,308.04
3047,102803,1,187.98
3047,64295,2,165.74
3047,105212,1,276.88
3048,149414,3,1433.52
3048,75664,2,494.68
3048,74814,1,167.8
3049,100597,3,1401.9
3049,86334,2,572.92
3050,24474,2,443.28
3050,93432,1,414.8
3051,133578,3,1428.96
3051,65612,2,909.5
3051,116305,2,828.72
3052,122550,3,1498.53
3052,136963,1,392.3
3052,104092,1,317.23
3053,2780,1,402.11
3053,101674,1,386.61
3054,110482,1,417.2
3054,94617,3,1286.46
3054,15303,1,357.28
3055,98035,2,183.54
3055,31654,3,571.53
3055,18666,2,292.5
3055,49403,2,651.4
3055,72654,3,0.0
3056,140416,1,242.83
3056,115761,1,0.0
3057,92953,2,0.0
3057,128679,3,597.48
3058,25612,1,479.37
3059,76194,2,699.6
3059,101786,3,389.1
3059,133104,1,390.24
3059,35389,1,480.96
3060,123960,2,341.64
3061,106741,2,278.98
3061,63490,2,548.48
3062,94576,1,418.12
3062,53189,2,0.0
3062,121612,3,837.27
3063,20533,2,556.64
3063,81667,3,883.17
3063,115939,1,0.0
3063,142112,1,36.24
3063,137719,1,22.93
3064,35585,2,770.5
3064,124218,3,1463.1
3064,56638,3,1240.65
3064,93820,3,847.56
3065,47156,1,447.47
3065,11236,2,992.96
3065,82291,1,445.79
3065,65331,3,941.07
3066,6267,1,752.6
3066,73682,1,338.98
3067,71835,3,514.2
3067,113121,3,1297.38
3067,96828,3,1242.66
3067,33914,1,294.97
3068,63192,1,33.24
3068,34273,2,962.62
3068,102944,1,490.35
3068,40357,3,1042.56
3069,118132,2,988.62
3070,40881,3,430.65
3070,24887,2,606.78
3071,92429,1,228.49
3071,94494,1,142.11
3071,56541,1,185.82
3072,29856,3,229.62
3072,38878,2,211.28
3073,27488,1,250.44
3073,26761,2,888.88
3074,43838,1,45.9
3074,87528,2,910.18
3074,29736,1,108.56
3075,121391,2,109.18
3075,144941,2,51.52
3075,6205,2,189.2
3075,92131,2,632.12
3076,128722,1,275.67
3076,52142,3,171.57
3077,102718,1,494.47
3077,30985,2,605.56
3077,69542,3,835.77
3077,118552,3,593.28
3078,75702,3,64.38
3079,85168,3,151.29
3080,149414,1,477.84
3080,69043,3,1187.91
3080,105402,1,160.35
3081,48258,2,119.9
3083,29367,2,953.92
3083,8238,3,53.88
3083,27219,3,59.58
3083,99312,3,1099.98
3083,85453,1,195.91
3084,12282,2,466.88
3084,64575,1,232.03
3085,86192,3,302.82
3085,133929,1,366.18
3086,644,1,229.87
3086,77102,2,30.98
3086,69727,1,339.94
3087,28436,3,623.73
3088,114767,1,0.0
3088,67044,2,758.26
3089,122979,1,492.3
3089,131235,2,570.26
3089,36701,2,0.0
3089,115766,1,450.95
3090,148597,1,221.89
3090,42222,2,727.76
3090,146000,3,0.0
3090,9407,1,361.58
3091,130837,2,780.38
3092,74721,3,718.77
3093,43206,2,77.92
3094,9882,1,248.23
3094,58669,2,690.46
3094,33781,3,693.66
3095,479,2,0.0
3096,106831,2,824.28
3096,11359,1,606.28
3097,117190,3,321.29999999999995
3097,88496,2,522.54
3097,58697,2,263.6
3097,82602,2,285.88
3097,10720,1,190.46
3098,101241,1,310.68
3098,40293,2,814.1
3098,135408,2,982.78
3098,12486,1,397.78
3099,109519,2,960.16
3099,88251,1,406.82
3100,35420,3,322.83
3101,149652,1,322.73
3101,40081,2,980.8
3101,101005,2,329.06
3102,6043,3,1343.37
3102,109639,1,115.35
3103,147997,2,497.2
3103,8173,1,408.79
3104,90813,2,903.2
3104,48861,3,837.1800000000001
3104,79166,2,987.48
3104,40277,3,1252.71
3105,77301,1,498.0
3105,107015,2,942.84
3106,22566,2,788.78
3106,5049,2,0.0
3106,114566,1,54.56
3108,101466,1,338.29
3108,50800,1,444.23
3108,7272,1,181.41
3109,94198,1,247.07
3109,105277,2,58.96
3110,7617,2,925.72
3111,109438,2,218.82
3111,12749,3,903.87
3111,87168,2,719.06
3111,23960,1,422.39
3112,146561,1,466.53
3112,48444,3,541.5
3113,103112,3,1108.32
3113,60439,3,374.79
3114,102468,3,945.75
3114,121744,3,411.42
3114,60606,3,183.57
3114,49348,1,69.8
3115,62770,2,169.64
3116,63157,1,317.07
3117,131720,3,1466.76
3117,48611,3,1024.26
3118,28425,2,756.98
3118,141180,2,879.82
3118,2029,1,140.72
3119,32392,3,621.75
3119,126729,1,369.17
3120,47781,1,371.18
3120,139728,3,1221.42
3120,101599,3,1158.24
3121,39339,1,499.56
3122,134678,2,574.18
3122,16382,3,939.72
3122,99405,2,605.76
3122,84858,2,558.96
3123,144935,3,1326.39
3123,51702,2,893.46
3124,6044,1,225.39
3125,99697,1,65.99
3126,85314,2,96.76
3126,117681,3,1286.73
3127,29165,1,349.94
3127,86638,2,410.76
3127,129941,3,275.4
3127,147368,3,0.0
3128,75816,2,397.98
3128,109349,2,965.18
3129,35125,1,314.26
3129,127016,1,161.03
3129,46879,3,123.72
3129,122275,1,128.58
3130,145410,1,481.35
3130,127274,2,932.36
3130,65482,3,298.95000000000005
3131,71725,3,890.22
3132,105342,1,177.46
3132,118999,3,211.68
3132,120202,1,183.03
3133,130765,3,594.48
3133,78996,1,488.51
3133,40630,3,1152.24
3133,66035,1,131.47
3133,47016,2,176.34
3135,57018,3,0.0
3135,45821,3,1301.52
3136,129168,3,81.27
3136,83885,1,324.84
3136,106384,2,124.5
3136,81312,2,444.78
3137,30737,1,303.81
3137,37035,1,211.18
3138,47255,3,677.76
3138,22459,2,253.84
3138,69454,1,41.89
3139,23649,3,440.25
3139,58068,3,1157.19
3139,25032,1,82.23
3139,95614,1,486.28
3140,141009,1,188.94
3140,143883,1,74.85
3140,12840,3,287.13
3141,71434,3,645.48
3141,12631,3,1193.61
3141,6492,2,385.54
3141,138865,2,145.02
3142,45267,3,1372.98
3143,94990,1,268.64
3143,42278,2,149.22
3143,94857,3,102.33
3143,7454,3,988.44
3144,17340,2,409.56
3144,3799,2,951.44
3144,137514,1,449.8
3144,100356,1,154.21
3144,111346,2,789.4
3145,111352,2,934.44
3145,67502,3,221.07
3145,120068,3,938.46
3146,41085,1,168.57
3146,122523,1,77.87
3147,67206,1,89.57
3147,74012,1,207.8
3148,120241,1,341.79
3148,2306,1,479.1
3148,15926,3,1064.88
3148,109464,1,173.49
3148,35136,2,814.92
3149,133286,1,63.22
3149,47527,1,443.86
3149,129112,2,564.66
3149,147911,3,741.33
3149,128071,1,102.32
3150,89541,2,698.24
3150,19061,2,423.32
3150,136059,3,41.01
3150,30029,3,233.91
3150,7987,3,241.56
3151,95723,2,339.72
3151,119718,2,823.7
3152,36885,2,410.22
3153,71398,2,123.86
3153,13960,2,479.94
3153,75405,3,981.27
3153,116708,3,1044.63
3154,114978,1,236.81
3154,3129,2,889.28
3154,134822,1,110.07
3154,92398,3,130.56
3154,102246,1,120.87
3156,49814,3,422.01
3156,69740,3,1083.66
3156,88779,3,1295.82
3156,66637,1,437.04
3157,95735,2,695.16
3157,122554,2,814.8
3157,62247,1,645.1800000000001
3157,2822,1,212.92
3158,142277,3,818.6999999999999
3159,125385,1,272.38
3159,38460,2,716.44
3160,55771,2,850.52
3160,3737,1,471.89
3160,23263,2,877.42
3160,34548,3,326.1
3161,97524,3,784.1999999999999
3162,119708,2,668.5
3163,27351,3,676.6800000000001
3163,88709,1,375.19
3163,78885,3,625.83
3164,74289,3,695.88
3165,142540,1,54.97
3165,115448,1,244.84
3165,37378,1,188.73
3166,95345,3,1385.6999999999998
3167,66809,1,360.64
3167,22653,3,151.11
3168,49175,2,994.46
3168,149744,3,396.24
3169,130874,3,245.07
3169,75974,2,333.38
3169,138670,2,959.86
3169,141644,1,129.31
3169,18186,3,510.84
3170,33952,3,656.28
3170,28535,2,378.36
3170,143863,1,343.62
3170,21532,3,768.21
3171,106191,1,48.07
3171,35202,3,846.06
3172,56553,2,759.88
3173,7186,1,0.0
3174,16002,3,147.81
3174,1547,2,489.1
3175,128329,2,138.98
3175,82805,1,424.92
3176,105263,3,0.0
3176,115447,3,1296.0
3177,36290,2,52.0
3178,111076,1,53.48
3178,140755,3,1496.19
3178,105253,2,733.74
3178,98024,1,447.12
3179,128859,2,944.32
3179,18860,1,198.82
3179,76720,1,307.71
3180,56766,3,32.37
3180,131885,3,1425.72
3180,97514,1,263.46
3180,46501,2,588.14
3181,139679,1,431.97
3181,132001,2,388.36
3181,48757,1,149.66
3181,11945,1,497.32
3182,56711,2,617.0
3182,65939,3,767.55
3183,78819,3,562.98
3183,70546,1,331.19
3184,112049,2,108.26
3184,24434,2,966.56
3184,124262,1,277.61
3184,46612,2,409.76
3185,7240,1,404.2
3185,83295,2,415.76
3185,84941,1,204.15
3185,11580,2,897.36
3186,22233,1,539.76
3186,95130,1,36.6
3187,19939,1,249.04
3187,32178,3,285.39
3187,129324,1,22.21
3187,43210,1,456.41
3188,38311,1,410.4
3188,26311,1,376.53
3188,5719,2,816.34
3189,85647,1,401.71
3189,76605,1,425.74
3189,16825,3,563.16
3189,131673,1,398.31
3190,132572,3,979.59
3191,22791,3,787.89
3191,74032,3,1298.76
3191,21473,1,14.92
3192,104101,3,694.53
3192,78775,3,286.59000000000003
3192,15635,1,286.28
3193,116160,2,345.06
3193,83067,1,67.31
3193,109337,3,1476.75
3193,24041,3,38.58
3194,136633,1,208.34
3194,87211,3,484.86
3194,97028,2,802.26
3194,111092,3,739.4399999999999
3195,54023,1,177.56
3195,109538,1,375.22
3195,23037,1,346.98
3195,29073,1,156.04
3196,127826,3,376.77
3196,77673,2,244.36
3196,20715,3,0.0
3197,85610,2,822.8
3197,70212,2,428.4
3198,90661,2,960.94
3198,12176,1,221.07
3198,30078,3,944.25
3198,121436,2,440.52
3199,91495,2,776.96
3199,131060,1,125.16
3200,44092,2,590.62
3200,91215,2,946.34
3200,63291,1,144.86
3200,88604,3,959.7
3200,12322,3,788.0999999999999
3201,113860,1,329.74
3201,41568,3,1460.4
3201,64047,2,176.0
3201,80859,3,1165.71
3202,135666,2,397.64
3203,98903,2,986.84
3203,94072,2,397.04
3204,21141,3,62.58
3204,110641,3,79.26
3204,126933,2,869.58
3204,26613,2,744.44
3205,22235,1,253.92
3205,13740,2,754.68
3205,92500,1,442.36
3205,84134,2,592.2
3206,85455,2,339.82
3206,95609,2,893.24
3208,58074,2,942.68
3208,29268,2,947.74
3209,104059,3,917.37
3209,10879,3,1155.57
3210,134250,3,507.9
3210,36800,2,689.1
3211,9942,1,411.56
3211,42536,3,836.25
3211,102216,3,183.81
3211,14244,3,297.18
3212,60981,1,170.04
3212,56840,2,440.04
3212,65185,1,464.38
3212,9041,1,109.66
3213,91911,2,315.48
3213,9777,3,382.29
3213,18029,2,52.72
3214,52605,3,273.12
3214,92386,1,189.23
3215,137061,1,124.03
3215,70763,1,206.26
3215,73351,1,661.38
3216,48457,3,152.94
3216,135472,1,472.88
3217,143578,1,495.09
3217,130125,1,408.79
3217,19069,1,260.55
3217,42058,2,929.18
3217,94010,1,266.43
3218,145812,2,808.18
3218,58327,3,240.84
3219,97763,1,263.23
3219,145521,3,204.06
3219,142643,3,418.62
3219,13296,1,429.61
3220,148655,3,1453.83
3220,98565,1,333.34
3221,59766,1,299.37
3221,110498,1,68.71
3221,46484,3,305.01
3221,147389,2,821.24
3222,136579,1,455.27
3222,100773,1,458.77
3222,29007,1,315.65
3223,18341,3,1000.32
3224,77766,1,93.74
3224,92717,2,801.86
3224,105379,2,473.54
3225,146993,1,489.36
3225,131605,3,1423.53
3225,93032,3,1423.32
3225,82470,1,68.42
3226,137192,3,251.79
3226,128625,3,750.45
3226,28579,3,1021.23
3227,83588,2,950.96
3227,10412,1,180.83
3227,20659,3,1040.43
3228,69701,3,436.08
3228,101654,1,390.32
3228,112744,1,182.7
3228,96217,2,434.68
3228,66325,3,127.59
3229,146452,3,1262.34
3229,146501,3,105.75
3230,81922,1,462.77
3231,58416,3,885.99
3231,17025,1,291.04
3231,125148,3,1425.6
3231,44070,2,549.8
3231,92110,2,29.7
3233,62324,3,625.83
3233,89272,3,1117.92
3233,118679,1,257.37
3233,39032,2,726.02
3234,66825,2,684.14
3234,149411,1,311.28
3235,149075,2,492.8
3235,37204,3,316.79999999999995
3235,25151,1,307.14
3235,34195,1,14.06
3236,46974,3,1284.87
3236,106118,2,801.06
3236,148308,1,673.34
3237,88736,1,487.07
3237,100134,2,61.82
3237,144442,3,1329.81
3237,19827,2,475.22
3237,123363,2,615.92
3238,45083,2,533.86
3238,31836,3,289.23
3239,124720,1,330.24
3239,43493,1,0.0
3239,120627,2,217.24
3240,47588,1,21.05
3240,109501,1,383.48
3240,91972,3,1347.84
3241,782,3,70.94999999999999
3241,36450,3,120.81
3241,79550,1,120.71
3241,108361,3,777.27
3242,22949,1,109.62
3243,127898,2,858.66
3243,41644,2,835.52
3244,93006,3,941.13
3244,50932,2,339.92
3244,46628,3,1205.4
3244,14898,2,305.4
3244,28865,3,683.3100000000001
3245,76521,2,258.46
3245,135040,2,93.64
3245,28476,2,100.4
3246,64096,2,553.58
3246,466,1,188.6
3246,24323,2,228.28
3247,72347,2,303.7
3249,64450,2,195.86
3249,148292,3,652.5600000000001
3250,106465,1,16.47
3250,98676,3,1040.61
3250,14558,3,277.08
3251,62796,2,775.36
3252,115489,3,191.64
3252,146653,2,559.82
3253,77897,2,0.0
3253,86994,1,84.48
3254,101450,1,116.54
3254,90884,3,701.8199999999999
3254,127017,2,309.7
3255,66550,1,144.23
3255,75486,3,670.23
3255,50461,2,782.94
3256,95819,3,261.33
3256,140061,1,0.0
3256,74089,1,403.41
3257,110064,2,583.0
3259,73841,1,275.57
3259,26469,1,490.02
3259,25557,2,398.98
3259,24169,1,67.77
3259,53555,1,308.06
3260,106452,2,0.0
3260,106888,1,478.22
3260,57902,1,49.58
3261,46561,2,679.44
3261,70591,3,264.96
3261,14578,1,28.31
3262,58145,3,70.89
3262,37378,3,566.1899999999999
3262,74493,3,1164.4499999999998
3263,106774,1,23.02
3264,101506,3,868.3799999999999
3265,148325,2,223.04
3266,137088,1,71.85
3267,67529,2,316.14
3267,88552,2,111.04
3267,66188,3,1448.79
3267,86901,2,809.38
3268,15509,3,399.06000000000006
3268,67046,3,1416.81
3268,50346,2,571.08
3269,130009,3,1469.79
3269,108752,2,335.6
3271,79482,2,402.8
3271,86441,1,486.08
3272,89308,2,541.6
3273,8341,1,25.96
3274,107807,1,452.19
3274,7079,1,68.68
3274,73341,3,193.23
3275,99591,1,408.97
3275,105956,1,43.45
3275,55470,3,1245.09
3276,2613,2,315.42
3276,27708,3,1227.39
3276,122593,2,213.6
3277,60671,3,822.36
3277,83469,2,457.96
3277,62554,1,153.27
3277,114883,3,542.4300000000001
3278,48334,1,284.3
3278,120464,3,188.88
3280,67960,2,146.14
3280,89174,1,179.78
3281,104721,1,202.03
3281,126526,3,532.59
3281,132222,2,373.16
3282,70597,2,365.16
3282,72066,2,908.12
3283,118384,3,465.96
3283,56901,1,189.6
3284,74025,2,246.58
3285,57750,2,803.54
3285,142115,1,487.79
3285,131570,3,815.67
3285,126964,2,392.46
3286,20125,2,105.88
3286,42513,2,573.4
3286,1335,1,446.19
3287,33197,3,522.9000000000001
3288,19107,1,190.76
3288,301,2,58.94
3289,120748,2,387.52
3289,47945,3,618.5699999999999
3289,142223,3,374.37
3291,39317,2,0.0
3291,94976,1,431.91
3291,42116,1,85.39
3292,38820,3,910.2
3292,137489,1,102.44
3292,35987,1,57.02
3292,57645,3,722.61
3293,57734,1,303.05
3293,127817,1,147.78
3293,96849,1,45.79
3294,23294,3,98.31
3295,132737,2,461.62
3295,92923,3,547.74
3295,65015,3,1495.86
3295,74437,2,463.04
3296,14903,1,190.08
3296,61647,3,827.1600000000001
3296,104574,2,302.26
3297,98001,3,879.51
3298,21242,3,704.8199999999999
3298,47697,2,267.8
3298,94443,3,1499.25
3299,37980,2,546.18
3299,85790,3,1325.13
3299,137739,3,501.87
3300,140855,1,144.75
3301,30026,3,1233.63
3301,134754,2,108.32
3301,81220,1,245.29
3302,9885,3,430.86
3303,7487,1,182.68
3303,14408,3,364.38
3303,139697,3,885.1200000000001
3304,64845,1,374.92
3304,25524,1,452.44
3305,88295,3,864.42
3305,34289,2,571.88
3305,119252,3,670.77
3305,48640,1,13.48
3305,96601,3,151.74
3306,128237,1,290.51
3307,39714,1,76.69
3308,38593,1,366.58
3308,21566,2,103.04
3308,66570,1,322.76
3308,72398,2,735.26
3308,77829,3,906.96
3309,12164,1,336.48
3309,146289,1,62.19
3309,36321,3,450.78
3310,56301,2,697.84
3311,62818,1,148.22
3312,63668,3,1441.32
3312,136180,1,399.98
3312,96782,2,991.68
3312,94203,3,686.25
3312,50501,3,1485.18
3313,47361,3,0.0
3313,8807,3,194.79
3314,149366,1,272.22
3314,82456,2,173.04
3314,35692,2,630.14
3314,75072,2,490.08
3315,21595,3,618.27
3315,123976,1,410.59
3315,19940,1,218.92
3315,57216,1,490.81
3316,48980,2,55.84
3316,117467,2,452.36
3316,49309,3,436.47
3317,144624,3,1466.43
3318,57567,3,614.0699999999999
3318,18547,3,1418.5500000000002
3318,94306,1,105.95
3319,41770,2,970.9
3319,47494,3,227.91
3319,90330,3,739.59
3320,63007,3,1331.01
3320,114707,2,487.28
3320,16965,2,604.3
3321,60295,2,297.3
3321,22648,1,451.94
3322,118935,3,487.62
3322,122260,2,802.5
3322,53689,3,796.3199999999999
3322,110574,2,986.68
3323,530,1,329.02
3323,112880,3,639.48
